Date;Country;Value;Semana
07/10/2015;Brazil;38.123;4
08/10/2015;Brazil;38.295;5
09/10/2015;Brazil;37.339;6
12/10/2015;Brazil;;2
13/10/2015;Brazil;38.314;3
14/10/2015;Brazil;38.366;4
15/10/2015;Brazil;38.420;5
16/10/2015;Brazil;38.527;6
19/10/2015;Brazil;39.005;2
20/10/2015;Brazil;38.845;3
21/10/2015;Brazil;39.514;4
22/10/2015;Brazil;39.249;5
23/10/2015;Brazil;38.964;6
26/10/2015;Brazil;38.788;2
27/10/2015;Brazil;39.002;3
28/10/2015;Brazil;38.594;4
29/10/2015;Brazil;38.971;5
30/10/2015;Brazil;38.439;6
02/11/2015;Brazil;38.503;2
03/11/2015;Brazil;37.578;3
04/11/2015;Brazil;37.946;4
05/11/2015;Brazil;37.809;5
06/11/2015;Brazil;38.055;6
09/11/2015;Brazil;37.855;2
10/11/2015;Brazil;37.978;3
11/11/2015;Brazil;;4
12/11/2015;Brazil;37.898;5
13/11/2015;Brazil;38.235;6
16/11/2015;Brazil;38.460;2
17/11/2015;Brazil;38.123;3
18/11/2015;Brazil;37.914;4
19/11/2015;Brazil;37.365;5
20/11/2015;Brazil;37.048;6
23/11/2015;Brazil;37.239;2
24/11/2015;Brazil;37.064;3
25/11/2015;Brazil;37.508;4
26/11/2015;Brazil;;5
27/11/2015;Brazil;37.736;6
30/11/2015;Brazil;38.982;2
01/12/2015;Brazil;38.491;3
02/12/2015;Brazil;38.633;4
03/12/2015;Brazil;37.762;5
04/12/2015;Brazil;37.426;6
07/12/2015;Brazil;37.595;2
08/12/2015;Brazil;38.032;3
09/12/2015;Brazil;37.264;4
10/12/2015;Brazil;37.787;5
11/12/2015;Brazil;38.791;6
14/12/2015;Brazil;38.972;2
15/12/2015;Brazil;39.000;3
16/12/2015;Brazil;39.421;4
17/12/2015;Brazil;39.053;5
18/12/2015;Brazil;39.336;6
21/12/2015;Brazil;40.231;2
22/12/2015;Brazil;39.980;3
23/12/2015;Brazil;39.672;4
24/12/2015;Brazil;39.358;5
25/12/2015;Brazil;;6
28/12/2015;Brazil;38.590;2
29/12/2015;Brazil;38.917;3
30/12/2015;Brazil;39.880;4
31/12/2015;Brazil;39.593;5
01/01/2016;Brazil;;6
04/01/2016;Brazil;40.613;2
05/01/2016;Brazil;40.108;3
06/01/2016;Brazil;40.163;4
07/01/2016;Brazil;40.504;5
08/01/2016;Brazil;40.480;6
11/01/2016;Brazil;40.464;2
12/01/2016;Brazil;40.454;3
13/01/2016;Brazil;39.893;4
14/01/2016;Brazil;40.032;5
15/01/2016;Brazil;40.480;6
18/01/2016;Brazil;;2
19/01/2016;Brazil;40.420;3
20/01/2016;Brazil;41.103;4
21/01/2016;Brazil;41.299;5
22/01/2016;Brazil;41.061;6
25/01/2016;Brazil;40.887;2
26/01/2016;Brazil;40.701;3
27/01/2016;Brazil;40.557;4
28/01/2016;Brazil;40.979;5
29/01/2016;Brazil;40.364;6
01/02/2016;Brazil;39.866;2
02/02/2016;Brazil;39.885;3
03/02/2016;Brazil;39.478;4
04/02/2016;Brazil;38.785;5
05/02/2016;Brazil;39.101;6
08/02/2016;Brazil;38.979;2
09/02/2016;Brazil;38.863;3
10/02/2016;Brazil;39.366;4
11/02/2016;Brazil;39.704;5
12/02/2016;Brazil;39.764;6
15/02/2016;Brazil;;2
16/02/2016;Brazil;40.564;3
17/02/2016;Brazil;39.856;4
18/02/2016;Brazil;40.191;5
19/02/2016;Brazil;40.428;6
22/02/2016;Brazil;39.330;2
23/02/2016;Brazil;39.740;3
24/02/2016;Brazil;39.774;4
25/02/2016;Brazil;39.290;5
26/02/2016;Brazil;40.120;6
29/02/2016;Brazil;39.793;2
01/03/2016;Brazil;39.475;3
02/03/2016;Brazil;38.948;4
03/03/2016;Brazil;38.246;5
04/03/2016;Brazil;37.280;6
07/03/2016;Brazil;37.745;2
08/03/2016;Brazil;37.721;3
09/03/2016;Brazil;36.902;4
10/03/2016;Brazil;36.698;5
11/03/2016;Brazil;36.166;6
14/03/2016;Brazil;36.265;2
15/03/2016;Brazil;37.298;3
16/03/2016;Brazil;37.998;4
17/03/2016;Brazil;36.201;5
18/03/2016;Brazil;36.050;6
21/03/2016;Brazil;36.064;2
22/03/2016;Brazil;35.921;3
23/03/2016;Brazil;36.735;4
24/03/2016;Brazil;37.043;5
25/03/2016;Brazil;37.028;6
28/03/2016;Brazil;36.390;2
29/03/2016;Brazil;36.726;3
30/03/2016;Brazil;36.145;4
31/03/2016;Brazil;35.500;5
01/04/2016;Brazil;35.410;6
04/04/2016;Brazil;35.994;2
05/04/2016;Brazil;36.659;3
06/04/2016;Brazil;36.538;4
07/04/2016;Brazil;37.106;5
08/04/2016;Brazil;36.288;6
11/04/2016;Brazil;35.160;2
12/04/2016;Brazil;35.520;3
13/04/2016;Brazil;35.606;4
14/04/2016;Brazil;35.035;5
15/04/2016;Brazil;35.362;6
18/04/2016;Brazil;35.977;2
19/04/2016;Brazil;35.420;3
20/04/2016;Brazil;35.444;4
21/04/2016;Brazil;35.444;5
22/04/2016;Brazil;35.864;6
25/04/2016;Brazil;35.482;2
26/04/2016;Brazil;35.269;3
27/04/2016;Brazil;35.375;4
28/04/2016;Brazil;34.824;5
29/04/2016;Brazil;34.547;6
02/05/2016;Brazil;35.050;2
03/05/2016;Brazil;35.652;3
04/05/2016;Brazil;35.339;4
05/05/2016;Brazil;35.260;5
06/05/2016;Brazil;35.255;6
09/05/2016;Brazil;35.560;2
10/05/2016;Brazil;34.742;3
11/05/2016;Brazil;34.594;4
12/05/2016;Brazil;34.942;5
13/05/2016;Brazil;35.075;6
16/05/2016;Brazil;35.034;2
17/05/2016;Brazil;34.942;3
18/05/2016;Brazil;35.268;4
19/05/2016;Brazil;36.051;5
20/05/2016;Brazil;35.386;6
23/05/2016;Brazil;35.753;2
24/05/2016;Brazil;35.518;3
25/05/2016;Brazil;36.072;4
26/05/2016;Brazil;35.775;5
27/05/2016;Brazil;36.122;6
30/05/2016;Brazil;;2
31/05/2016;Brazil;36.074;3
01/06/2016;Brazil;36.030;4
02/06/2016;Brazil;35.978;5
03/06/2016;Brazil;35.332;6
06/06/2016;Brazil;35.094;2
07/06/2016;Brazil;34.604;3
08/06/2016;Brazil;33.770;4
09/06/2016;Brazil;33.934;5
10/06/2016;Brazil;34.298;6
13/06/2016;Brazil;34.599;2
14/06/2016;Brazil;34.959;3
15/06/2016;Brazil;34.715;4
16/06/2016;Brazil;34.952;5
17/06/2016;Brazil;34.301;6
20/06/2016;Brazil;33.937;2
21/06/2016;Brazil;34.038;3
22/06/2016;Brazil;33.794;4
23/06/2016;Brazil;33.440;5
24/06/2016;Brazil;33.895;6
27/06/2016;Brazil;34.025;2
28/06/2016;Brazil;33.074;3
29/06/2016;Brazil;32.386;4
30/06/2016;Brazil;32.003;5
01/07/2016;Brazil;32.448;6
04/07/2016;Brazil;;2
05/07/2016;Brazil;32.964;3
06/07/2016;Brazil;33.217;4
07/07/2016;Brazil;33.436;5
08/07/2016;Brazil;32.835;6
11/07/2016;Brazil;33.095;2
12/07/2016;Brazil;32.740;3
13/07/2016;Brazil;32.895;4
14/07/2016;Brazil;32.350;5
15/07/2016;Brazil;32.731;6
18/07/2016;Brazil;32.523;2
19/07/2016;Brazil;32.754;3
20/07/2016;Brazil;32.468;4
21/07/2016;Brazil;32.692;5
22/07/2016;Brazil;32.856;6
25/07/2016;Brazil;32.870;2
26/07/2016;Brazil;32.770;3
27/07/2016;Brazil;32.867;4
28/07/2016;Brazil;32.737;5
29/07/2016;Brazil;32.380;6
01/08/2016;Brazil;32.650;2
02/08/2016;Brazil;32.521;3
03/08/2016;Brazil;32.595;4
04/08/2016;Brazil;32.000;5
05/08/2016;Brazil;31.873;6
08/08/2016;Brazil;31.841;2
09/08/2016;Brazil;31.325;3
10/08/2016;Brazil;31.292;4
11/08/2016;Brazil;31.369;5
12/08/2016;Brazil;31.648;6
15/08/2016;Brazil;31.717;2
16/08/2016;Brazil;31.782;3
17/08/2016;Brazil;32.273;4
18/08/2016;Brazil;32.290;5
19/08/2016;Brazil;32.219;6
22/08/2016;Brazil;32.209;2
23/08/2016;Brazil;32.196;3
24/08/2016;Brazil;32.360;4
25/08/2016;Brazil;32.291;5
26/08/2016;Brazil;32.085;6
29/08/2016;Brazil;32.436;2
30/08/2016;Brazil;32.525;3
31/08/2016;Brazil;32.470;4
01/09/2016;Brazil;32.460;5
02/09/2016;Brazil;32.480;6
05/09/2016;Brazil;;2
06/09/2016;Brazil;32.217;3
07/09/2016;Brazil;32.223;4
08/09/2016;Brazil;31.962;5
09/09/2016;Brazil;32.687;6
12/09/2016;Brazil;32.762;2
13/09/2016;Brazil;33.144;3
14/09/2016;Brazil;33.196;4
15/09/2016;Brazil;33.274;5
16/09/2016;Brazil;32.923;6
19/09/2016;Brazil;32.565;2
20/09/2016;Brazil;32.633;3
21/09/2016;Brazil;32.393;4
22/09/2016;Brazil;32.092;5
23/09/2016;Brazil;32.270;6
26/09/2016;Brazil;32.345;2
27/09/2016;Brazil;32.364;3
28/09/2016;Brazil;32.468;4
29/09/2016;Brazil;32.276;5
30/09/2016;Brazil;32.434;6
03/10/2016;Brazil;32.333;2
04/10/2016;Brazil;32.339;3
05/10/2016;Brazil;32.326;4
06/10/2016;Brazil;32.309;5
07/10/2016;Brazil;32.296;6
10/10/2016;Brazil;;2
11/10/2016;Brazil;32.111;3
12/10/2016;Brazil;32.111;4
13/10/2016;Brazil;31.990;5
14/10/2016;Brazil;31.975;6
17/10/2016;Brazil;31.985;2
18/10/2016;Brazil;31.787;3
19/10/2016;Brazil;31.677;4
20/10/2016;Brazil;31.548;5
21/10/2016;Brazil;31.590;6
24/10/2016;Brazil;31.255;2
25/10/2016;Brazil;31.142;3
26/10/2016;Brazil;31.320;4
27/10/2016;Brazil;31.494;5
28/10/2016;Brazil;31.833;6
31/10/2016;Brazil;31.658;2
01/11/2016;Brazil;32.342;3
02/11/2016;Brazil;32.364;4
03/11/2016;Brazil;32.386;5
04/11/2016;Brazil;32.411;6
07/11/2016;Brazil;31.978;2
08/11/2016;Brazil;31.801;3
09/11/2016;Brazil;32.163;4
10/11/2016;Brazil;33.653;5
11/11/2016;Brazil;;6
14/11/2016;Brazil;34.485;2
15/11/2016;Brazil;34.479;3
16/11/2016;Brazil;34.198;4
17/11/2016;Brazil;34.134;5
18/11/2016;Brazil;33.894;6
21/11/2016;Brazil;33.585;2
22/11/2016;Brazil;33.595;3
23/11/2016;Brazil;33.945;4
24/11/2016;Brazil;;5
25/11/2016;Brazil;34.229;6
28/11/2016;Brazil;33.871;2
29/11/2016;Brazil;34.011;3
30/11/2016;Brazil;33.854;4
01/12/2016;Brazil;34.717;5
02/12/2016;Brazil;34.576;6
05/12/2016;Brazil;34.314;2
06/12/2016;Brazil;34.269;3
07/12/2016;Brazil;33.977;4
08/12/2016;Brazil;33.798;5
09/12/2016;Brazil;33.595;6
12/12/2016;Brazil;33.505;2
13/12/2016;Brazil;33.308;3
14/12/2016;Brazil;33.332;4
15/12/2016;Brazil;33.933;5
16/12/2016;Brazil;33.860;6
19/12/2016;Brazil;33.725;2
20/12/2016;Brazil;33.631;3
21/12/2016;Brazil;33.335;4
22/12/2016;Brazil;33.153;5
23/12/2016;Brazil;32.687;6
26/12/2016;Brazil;;2
27/12/2016;Brazil;32.800;3
28/12/2016;Brazil;32.830;4
29/12/2016;Brazil;32.456;5
30/12/2016;Brazil;32.532;6
02/01/2017;Brazil;;2
03/01/2017;Brazil;32.526;3
04/01/2017;Brazil;32.139;4
05/01/2017;Brazil;32.051;5
06/01/2017;Brazil;32.113;6
09/01/2017;Brazil;31.916;2
10/01/2017;Brazil;31.971;3
11/01/2017;Brazil;32.024;4
12/01/2017;Brazil;31.821;5
13/01/2017;Brazil;32.077;6
16/01/2017;Brazil;;2
17/01/2017;Brazil;32.077;3
18/01/2017;Brazil;32.242;4
19/01/2017;Brazil;32.024;5
20/01/2017;Brazil;;6
23/01/2017;Brazil;31.685;2
24/01/2017;Brazil;31.695;3
25/01/2017;Brazil;31.697;4
26/01/2017;Brazil;31.892;5
27/01/2017;Brazil;31.537;6
30/01/2017;Brazil;31.152;2
31/01/2017;Brazil;31.477;3
01/02/2017;Brazil;31.530;4
02/02/2017;Brazil;31.245;5
03/02/2017;Brazil;31.157;6
06/02/2017;Brazil;31.181;2
07/02/2017;Brazil;31.235;3
08/02/2017;Brazil;31.190;4
09/02/2017;Brazil;31.291;5
10/02/2017;Brazil;31.092;6
13/02/2017;Brazil;31.106;2
14/02/2017;Brazil;31.074;3
15/02/2017;Brazil;30.557;4
16/02/2017;Brazil;30.744;5
17/02/2017;Brazil;31.038;6
20/02/2017;Brazil;;2
21/02/2017;Brazil;30.932;3
22/02/2017;Brazil;30.778;4
23/02/2017;Brazil;30.645;5
24/02/2017;Brazil;31.123;6
27/02/2017;Brazil;31.085;2
28/02/2017;Brazil;31.085;3
01/03/2017;Brazil;31.028;4
02/03/2017;Brazil;31.264;5
03/03/2017;Brazil;31.385;6
06/03/2017;Brazil;31.218;2
07/03/2017;Brazil;31.222;3
08/03/2017;Brazil;31.527;4
09/03/2017;Brazil;31.684;5
10/03/2017;Brazil;31.552;6
13/03/2017;Brazil;31.524;2
14/03/2017;Brazil;31.590;3
15/03/2017;Brazil;31.576;4
16/03/2017;Brazil;31.194;5
17/03/2017;Brazil;31.060;6
20/03/2017;Brazil;30.812;2
21/03/2017;Brazil;30.840;3
22/03/2017;Brazil;30.863;4
23/03/2017;Brazil;31.348;5
24/03/2017;Brazil;31.144;6
27/03/2017;Brazil;31.197;2
28/03/2017;Brazil;31.298;3
29/03/2017;Brazil;31.175;4
30/03/2017;Brazil;31.203;5
31/03/2017;Brazil;31.628;6
03/04/2017;Brazil;31.183;2
04/04/2017;Brazil;31.147;3
05/04/2017;Brazil;30.932;4
06/04/2017;Brazil;31.087;5
07/04/2017;Brazil;31.258;6
10/04/2017;Brazil;31.443;2
11/04/2017;Brazil;31.456;3
12/04/2017;Brazil;31.519;4
13/04/2017;Brazil;31.309;5
14/04/2017;Brazil;31.445;6
17/04/2017;Brazil;31.036;2
18/04/2017;Brazil;30.997;3
19/04/2017;Brazil;31.399;4
20/04/2017;Brazil;31.466;5
21/04/2017;Brazil;31.475;6
24/04/2017;Brazil;31.254;2
25/04/2017;Brazil;31.669;3
26/04/2017;Brazil;31.961;4
27/04/2017;Brazil;31.867;5
28/04/2017;Brazil;31.896;6
01/05/2017;Brazil;31.760;2
02/05/2017;Brazil;31.685;3
03/05/2017;Brazil;31.443;4
04/05/2017;Brazil;31.823;5
05/05/2017;Brazil;31.703;6
08/05/2017;Brazil;32.003;2
09/05/2017;Brazil;31.818;3
10/05/2017;Brazil;31.531;4
11/05/2017;Brazil;31.494;5
12/05/2017;Brazil;31.207;6
15/05/2017;Brazil;31.049;2
16/05/2017;Brazil;30.903;3
17/05/2017;Brazil;31.015;4
18/05/2017;Brazil;33.823;5
19/05/2017;Brazil;32.745;6
22/05/2017;Brazil;32.952;2
23/05/2017;Brazil;32.729;3
24/05/2017;Brazil;32.747;4
25/05/2017;Brazil;32.880;5
26/05/2017;Brazil;32.575;6
29/05/2017;Brazil;;2
30/05/2017;Brazil;32.651;3
31/05/2017;Brazil;32.405;4
01/06/2017;Brazil;32.398;5
02/06/2017;Brazil;32.391;6
05/06/2017;Brazil;32.896;2
06/06/2017;Brazil;32.813;3
07/06/2017;Brazil;32.790;4
08/06/2017;Brazil;32.822;5
09/06/2017;Brazil;32.793;6
12/06/2017;Brazil;33.097;2
13/06/2017;Brazil;33.125;3
14/06/2017;Brazil;32.762;4
15/06/2017;Brazil;32.740;5
16/06/2017;Brazil;32.898;6
19/06/2017;Brazil;32.908;2
20/06/2017;Brazil;33.292;3
21/06/2017;Brazil;33.283;4
22/06/2017;Brazil;33.301;5
23/06/2017;Brazil;33.281;6
26/06/2017;Brazil;33.106;2
27/06/2017;Brazil;33.195;3
28/06/2017;Brazil;32.977;4
29/06/2017;Brazil;33.062;5
30/06/2017;Brazil;33.057;6
03/07/2017;Brazil;33.000;2
04/07/2017;Brazil;;3
05/07/2017;Brazil;33.162;4
06/07/2017;Brazil;33.048;5
07/07/2017;Brazil;32.843;6
10/07/2017;Brazil;32.627;2
11/07/2017;Brazil;32.505;3
12/07/2017;Brazil;32.258;4
13/07/2017;Brazil;32.133;5
14/07/2017;Brazil;31.832;6
17/07/2017;Brazil;31.810;2
18/07/2017;Brazil;31.571;3
19/07/2017;Brazil;31.526;4
20/07/2017;Brazil;31.374;5
21/07/2017;Brazil;31.218;6
24/07/2017;Brazil;31.473;2
25/07/2017;Brazil;31.617;3
26/07/2017;Brazil;31.596;4
27/07/2017;Brazil;31.527;5
28/07/2017;Brazil;31.424;6
31/07/2017;Brazil;31.338;2
01/08/2017;Brazil;31.143;3
02/08/2017;Brazil;31.165;4
03/08/2017;Brazil;31.209;5
04/08/2017;Brazil;31.176;6
07/08/2017;Brazil;31.247;2
08/08/2017;Brazil;31.295;3
09/08/2017;Brazil;31.498;4
10/08/2017;Brazil;31.518;5
11/08/2017;Brazil;31.639;6
14/08/2017;Brazil;31.760;2
15/08/2017;Brazil;31.942;3
16/08/2017;Brazil;31.635;4
17/08/2017;Brazil;31.585;5
18/08/2017;Brazil;31.548;6
21/08/2017;Brazil;31.436;2
22/08/2017;Brazil;31.505;3
23/08/2017;Brazil;31.521;4
24/08/2017;Brazil;31.428;5
25/08/2017;Brazil;31.463;6
28/08/2017;Brazil;31.577;2
29/08/2017;Brazil;31.656;3
30/08/2017;Brazil;31.592;4
31/08/2017;Brazil;31.454;5
01/09/2017;Brazil;31.308;6
04/09/2017;Brazil;;2
05/09/2017;Brazil;31.230;3
06/09/2017;Brazil;31.085;4
07/09/2017;Brazil;30.990;5
08/09/2017;Brazil;30.942;6
11/09/2017;Brazil;30.890;2
12/09/2017;Brazil;31.093;3
13/09/2017;Brazil;31.372;4
14/09/2017;Brazil;31.290;5
15/09/2017;Brazil;31.263;6
18/09/2017;Brazil;31.288;2
19/09/2017;Brazil;31.320;3
20/09/2017;Brazil;31.198;4
21/09/2017;Brazil;31.358;5
22/09/2017;Brazil;31.257;6
25/09/2017;Brazil;31.496;2
26/09/2017;Brazil;31.703;3
27/09/2017;Brazil;31.915;4
28/09/2017;Brazil;31.865;5
29/09/2017;Brazil;31.640;6
02/10/2017;Brazil;31.585;2
03/10/2017;Brazil;31.428;3
04/10/2017;Brazil;31.237;4
05/10/2017;Brazil;31.359;5
06/10/2017;Brazil;31.566;6
09/10/2017;Brazil;;2
10/10/2017;Brazil;31.747;3
11/10/2017;Brazil;31.649;4
12/10/2017;Brazil;31.699;5
13/10/2017;Brazil;31.542;6
16/10/2017;Brazil;31.642;2
17/10/2017;Brazil;31.803;3
18/10/2017;Brazil;31.777;4
19/10/2017;Brazil;31.753;5
20/10/2017;Brazil;31.875;6
23/10/2017;Brazil;32.122;2
24/10/2017;Brazil;32.508;3
25/10/2017;Brazil;32.519;4
26/10/2017;Brazil;32.530;5
27/10/2017;Brazil;32.731;6
30/10/2017;Brazil;32.599;2
31/10/2017;Brazil;32.705;3
01/11/2017;Brazil;32.697;4
02/11/2017;Brazil;32.671;5
03/11/2017;Brazil;33.075;6
06/11/2017;Brazil;32.782;2
07/11/2017;Brazil;32.776;3
08/11/2017;Brazil;32.560;4
09/11/2017;Brazil;32.513;5
10/11/2017;Brazil;;6
13/11/2017;Brazil;32.940;2
14/11/2017;Brazil;33.031;3
15/11/2017;Brazil;33.132;4
16/11/2017;Brazil;32.756;5
17/11/2017;Brazil;32.629;6
20/11/2017;Brazil;32.573;2
21/11/2017;Brazil;32.447;3
22/11/2017;Brazil;32.347;4
23/11/2017;Brazil;;5
24/11/2017;Brazil;32.227;6
27/11/2017;Brazil;32.247;2
28/11/2017;Brazil;32.055;3
29/11/2017;Brazil;32.285;4
30/11/2017;Brazil;32.843;5
01/12/2017;Brazil;32.577;6
